trial,Omega,tail_ess,bulk_ess
GAL-ALZ-302,Omega.1.6,2794.83900831989,2910.51848732971
C0168T29,Omega.1.6,2899.33967370022,3019.60046696976
Gal-Int-11_24m,Omega.1.6,2515.32357018318,2925.32029303594
Gal-Int-18_24m,Omega.1.6,2869.75035852912,2854.01640093842
C0524T05,Omega.1.6,3029.21759615867,3162.6879033781
C0524T06,Omega.1.6,2428.49809950464,2910.97249010326
C0524T09,Omega.1.6,2819.48621399707,2849.15617003267
C0524T08,Omega.1.6,2436.68949055689,2625.55086478094
C0743T08,Omega.1.6,2847.30983101198,2879.33757537287
C0524T11,Omega.1.6,2944.1716768998,2842.8135146732
C0743T09,Omega.1.6,2656.54422692575,3144.07903973906
C0524T12,Omega.1.6,3138.64823144368,2352.34496829647
DIA3009,Omega.1.6,2916.9113555733,2784.0528311602
ART3001,Omega.1.6,2874.00501694502,2988.73362176669
CNTO1275PSA3001,Omega.1.6,2709.15320506621,2755.84064891041
CNTO1275PSA3002,Omega.1.6,2733.02740701587,2726.15069825583
DIA3005,Omega.1.6,2917.35392692438,2855.48390240756
DIA3002,Omega.1.6,2906.5125949021,3166.29137213272
DIA3010,Omega.1.6,2956.76407051462,2897.37572891622
DIA3006,Omega.1.6,2779.77486076689,3248.30749572416
DIA3012,Omega.1.6,2863.98393777395,1994.97890147904
DIA3015,Omega.1.6,2921.67557443074,3098.01110612199
28431754DIA3014,Omega.1.6,2988.65380623772,2957.14729302344
28431754DIA3011,Omega.1.6,2854.13298041957,2641.79966884838
BI107_210,Omega.2.6,2907.92121289764,3011.00214556529
BI1245_36,Omega.2.6,2778.41820278582,2923.56425772389
BI1276_1,Omega.2.6,2924.08702272609,2780.66976542942
BI244_2484,Omega.2.6,2728.41131029209,2938.33992157668
BI248_524,Omega.2.6,2831.28081786608,2635.46770007298
BI248_525,Omega.2.6,3115.14162325263,3157.40568622298
BI248_622,Omega.2.6,2792.98079384186,3072.44991216746
BI248_629,Omega.2.6,2806.28668359427,2963.77074895886
BI502_254,Omega.2.6,2876.05271402611,3130.25028368151
BI502_256,Omega.2.6,3029.94198797125,2995.87917757577
BI502_316,Omega.2.6,2696.88781895051,2489.27700897719
BI502_317,Omega.2.6,2872.76675645724,2666.65890012959
BI502_327,Omega.2.6,2753.43399956507,2927.74360819973
BI502_376,Omega.2.6,3030.91744651656,2731.3021192118
BI502_391,Omega.2.6,3117.69417326804,2817.03015643392
BI502_392,Omega.2.6,2978.00623935946,3162.20023903339
BI502_396,Omega.2.6,2789.70272697585,2558.68610802036
BI502_397,Omega.2.6,2832.55708377108,2896.95051805856
BI502_413,Omega.2.6,2684.53006262958,2612.23019750456
BI502_550,Omega.2.6,2989.45453932211,2687.84659051595
LILLY_B3D_MC_GHAC,Omega.2.6,2836.72303078016,2972.97719829778
LILLY_B3D_US_GHBZ,Omega.2.6,2634.10594747051,2774.04054424783
LILLY_H6D_MC_LVGY,Omega.2.6,2901.03580153137,2876.58720671421
LILLY_H6D_MC_LVHB,Omega.2.6,2865.39235937973,2894.27882133669
LILLY_H6D_MC_LVHG,Omega.2.6,3032.04910981533,2797.12697305201
LILLY_H6D_MC_LVHJ,Omega.2.6,3011.47048086332,2974.02108320309
LILLY_H6D_MC_LVHR,Omega.2.6,2730.54669721567,2819.36974252067
LILLY_H6D_MC_LVHS,Omega.2.6,2607.27416895605,2995.66277615558
LILLY_H6D_MC_LVID,Omega.2.6,2741.10420962997,2878.89924737456
LILLY_H9X_MC_GBCF,Omega.2.6,2757.70337939673,3023.26225524028
LILLY_H9X_MC_GBDA,Omega.2.6,3032.46414061013,2965.80765163951
LILLY_H9X_MC_GBDB,Omega.2.6,2925.22370002884,2924.69952928808
LILLY_H9X_MC_GBDC,Omega.2.6,2768.83707335207,2983.45070410865
LILLY_H9X_MC_GBDD,Omega.2.6,2752.71942823979,2763.76111947667
LILLY_H9X_MC_GBDE,Omega.2.6,2753.92697415323,2886.75321716017
LILLY_H9X_MC_GBDG,Omega.2.6,2603.67939244761,2436.01284264492
RCHNA25220,Omega.2.6,2641.14215819849,3134.41540643205
RCHWA19924,Omega.2.6,2989.00055002273,2988.89951571685
TKASYR322_305,Omega.2.6,2687.11402900604,3004.70856228465
TKASYR322_402,Omega.2.6,2737.72194969732,2847.01655342804
GSK101468_169,Omega.2.6,2648.4073660337,3052.09660923744
GSK101468_204,Omega.2.6,2943.8038245956,2879.65315674675
GSK101468_205,Omega.2.6,2869.93107499739,3091.43767662266
GSK101468_249,Omega.2.6,3003.98616514348,2980.78747561467
GSK200109,Omega.2.6,2780.21692518836,3027.81497545028
GSK200110,Omega.2.6,3077.27658208073,2816.03896976628
GSK201315,Omega.2.6,2898.57964320808,2822.16981017184
GSKAC4116135,Omega.2.6,2920.01704849544,3009.9719651681
GSKAVA102670_v02,Omega.2.6,2408.25921300477,2962.92661507191
GSKAVA102672_v02,Omega.2.6,2964.10178971092,2908.74783857335
GSKAVA105640_v02,Omega.2.6,3121.92495461547,3136.96655355025
GSKB2C112060,Omega.2.6,2572.10833952093,2905.1329908387
GSKCOR103561,Omega.2.6,2943.25662131165,3029.17066273971
GSKDB2113360_v02,Omega.2.6,2909.32332610563,3140.59850514909
GSKFFA112059,Omega.2.6,2870.67089916262,2976.85916802694
GSKFFA115285,Omega.2.6,2964.7297950726,2956.99566419525
GSKHGS1006_C1056_v05,Omega.2.6,2865.23335064948,3166.79336469376
GSKHGS1006_C1057_v03,Omega.2.6,2922.44359271529,2900.08607483326
GSKMEA115588,Omega.2.6,3072.9793150884,2835.18749090166
GSKROR104836,Omega.2.6,2988.10622696755,3113.89393680976
GAL-ALZ-302,Omega.2.6,2866.98215259036,2978.79801429953
C0168T29,Omega.2.6,2897.0469874227,3143.98536910842
Gal-Int-11_24m,Omega.2.6,2988.11541109067,2990.87779036303
Gal-Int-18_24m,Omega.2.6,2868.84729988246,2946.33786710725
C0524T05,Omega.2.6,2747.54843978048,2903.81423704449
C0524T06,Omega.2.6,2972.73775666697,2993.41030451878
C0524T09,Omega.2.6,2646.63331060072,3018.78887917599
C0524T08,Omega.2.6,2992.24702200997,2872.2155175827
C0743T08,Omega.2.6,2681.69925782949,2913.89344259725
C0524T11,Omega.2.6,2948.36522730217,2965.40239967119
C0743T09,Omega.2.6,2704.84257618389,2907.05718712066
C0524T12,Omega.2.6,2694.44773974462,2949.83856334028
DIA3009,Omega.2.6,2811.47627204882,3069.64340086915
ART3001,Omega.2.6,2790.22674173365,2723.3715032224
CNTO1275PSA3001,Omega.2.6,3024.36485328058,2967.72672544676
CNTO1275PSA3002,Omega.2.6,2945.04137282526,2946.11671598682
DIA3005,Omega.2.6,2841.7068225605,2842.04996918819
DIA3002,Omega.2.6,2987.24742430783,2984.69656686574
DIA3010,Omega.2.6,2786.51411967874,2498.78849071374
DIA3006,Omega.2.6,2680.56821155075,2854.50920319879
DIA3012,Omega.2.6,3031.09198122714,3025.82735694333
DIA3015,Omega.2.6,2697.68303778473,2814.91848294755
28431754DIA3014,Omega.2.6,2869.99132158334,2848.2304236955
28431754DIA3011,Omega.2.6,2947.26970428207,3108.99054553139
BI107_210,Omega.3.6,2878.31277750113,2963.95561444273
BI1245_36,Omega.3.6,2730.07127685138,2895.86264744827
BI1276_1,Omega.3.6,2830.4323706271,2952.53903761405
BI244_2484,Omega.3.6,2782.6778371268,3117.44033499205
BI248_524,Omega.3.6,3071.18906220115,2916.40072963849
BI248_525,Omega.3.6,2735.59244739434,2984.59509841583
BI248_622,Omega.3.6,3032.6717195888,3094.99884740601
BI248_629,Omega.3.6,2728.52160636236,2907.89055139637
BI502_254,Omega.3.6,2644.10711304151,2524.61919644222
BI502_256,Omega.3.6,2907.26759788768,2757.32648099413
BI502_316,Omega.3.6,2910.4234184774,2776.95621088692
BI502_317,Omega.3.6,2924.70358122814,3055.73989711466
BI502_327,Omega.3.6,2498.46551029891,2687.00877666199
BI502_376,Omega.3.6,3010.63807736295,2877.95339230099
BI502_391,Omega.3.6,2597.84931428691,2869.1967640128
BI502_392,Omega.3.6,2748.38110084153,2913.80892116662
BI502_396,Omega.3.6,2826.48941052871,2864.18619542591
BI502_397,Omega.3.6,2642.75226443496,2370.87576662011
BI502_413,Omega.3.6,2906.95651001878,2970.48455133229
BI502_550,Omega.3.6,2822.8301375346,236.850349735104
LILLY_B3D_MC_GHAC,Omega.3.6,2625.72286010014,2663.37387888386
LILLY_B3D_US_GHBZ,Omega.3.6,2947.97843139278,3070.77582100421
LILLY_H6D_MC_LVGY,Omega.3.6,3062.7593200903,3042.8000977004
LILLY_H6D_MC_LVHB,Omega.3.6,2952.51512704149,2961.29186029617
LILLY_H6D_MC_LVHG,Omega.3.6,2728.21453426524,3075.71477718627
LILLY_H6D_MC_LVHJ,Omega.3.6,2553.512865612,3036.63109440527
LILLY_H6D_MC_LVHR,Omega.3.6,2642.13645292643,2894.62906615643
LILLY_H6D_MC_LVHS,Omega.3.6,2805.24079186778,2902.12326968712
LILLY_H6D_MC_LVID,Omega.3.6,3043.06732697988,3278.53754900166
LILLY_H9X_MC_GBCF,Omega.3.6,2724.54427750332,3118.0528358007
LILLY_H9X_MC_GBDA,Omega.3.6,2870.17208463601,3129.93797151498
LILLY_H9X_MC_GBDB,Omega.3.6,2824.1210519373,2866.7692240497
LILLY_H9X_MC_GBDC,Omega.3.6,3073.54302295809,2839.48916898205
LILLY_H9X_MC_GBDD,Omega.3.6,3120.47568099449,3056.60175845288
LILLY_H9X_MC_GBDE,Omega.3.6,2233.64254844867,2710.29199073404
LILLY_H9X_MC_GBDG,Omega.3.6,3005.8076683783,2697.28513344025
RCHNA25220,Omega.3.6,2881.74244136763,3157.8586151199
RCHWA19924,Omega.3.6,3070.30254017085,3162.58738376052
TKASYR322_305,Omega.3.6,2989.28766675812,3022.93716658012
TKASYR322_402,Omega.3.6,2773.52147319264,2856.39711379839
GSK101468_169,Omega.3.6,2840.85275405749,3037.53079728105
GSK101468_204,Omega.3.6,2328.19495930062,2941.49498569736
GSK101468_205,Omega.3.6,3008.10442252172,3110.4085235749
GSK101468_249,Omega.3.6,2834.65171667051,3028.26004463441
GSK200109,Omega.3.6,2949.30061854345,3181.02094554601
GSK200110,Omega.3.6,2928.31884225587,2783.36979838466
GSK201315,Omega.3.6,2831.57169608662,2914.630365524
GSKAC4116135,Omega.3.6,2843.16020314372,2924.07823009306
GSKAVA102670_v02,Omega.3.6,2551.50676095219,2419.31570764381
GSKAVA102672_v02,Omega.3.6,2758.33973528498,2723.21466599545
GSKAVA105640_v02,Omega.3.6,2906.1170794434,2959.09112905546
GSKB2C112060,Omega.3.6,2866.61906981391,2921.17720257957
GSKCOR103561,Omega.3.6,2813.13952690103,2704.33061993804
GSKDB2113360_v02,Omega.3.6,3071.84407925867,3076.96040807654
GSKFFA112059,Omega.3.6,3070.61094731544,3065.19498926693
GSKFFA115285,Omega.3.6,2498.07724697741,3136.59800548741
GSKHGS1006_C1056_v05,Omega.3.6,2943.42770637637,3042.80994235615
GSKHGS1006_C1057_v03,Omega.3.6,2467.37517002929,2559.53807676696
GSKMEA115588,Omega.3.6,2792.9961505796,2690.80959326613
GSKROR104836,Omega.3.6,2596.82357114402,2723.02446385286
GAL-ALZ-302,Omega.3.6,2787.67037409525,2760.11563437218
C0168T29,Omega.3.6,2878.66908650842,3145.80843680377
Gal-Int-11_24m,Omega.3.6,2851.07255151552,2826.2552382943
Gal-Int-18_24m,Omega.3.6,2880.71087577944,2801.54948839856
C0524T05,Omega.3.6,3003.43379175876,2871.05397281011
C0524T06,Omega.3.6,2898.64939539149,2834.44328580889
C0524T09,Omega.3.6,2735.58234246046,3132.55460076936
C0524T08,Omega.3.6,2777.6600143759,2838.8823937685
C0743T08,Omega.3.6,2978.54350587843,2904.31345118964
C0524T11,Omega.3.6,2753.23648631356,3174.24163941857
C0743T09,Omega.3.6,3032.91394865982,2708.61107767568
C0524T12,Omega.3.6,3032.98316756993,2977.32042470313
DIA3009,Omega.3.6,2805.96162796642,3187.19344097414
ART3001,Omega.3.6,2823.01166829655,2893.50994423055
CNTO1275PSA3001,Omega.3.6,2628.06453447125,2785.16829657793
CNTO1275PSA3002,Omega.3.6,2922.38145465567,2937.28824686444
DIA3005,Omega.3.6,2725.88874485895,2923.95130428138
DIA3002,Omega.3.6,3069.18765939261,2912.72549921105
DIA3010,Omega.3.6,2912.35438294677,3009.67875388623
DIA3006,Omega.3.6,2908.82456092688,2732.32950523894
DIA3012,Omega.3.6,2827.4325643157,2859.38733266515
DIA3015,Omega.3.6,2990.7571067805,3122.31117277765
28431754DIA3014,Omega.3.6,2846.30115555857,2958.72003620775
28431754DIA3011,Omega.3.6,2859.76951362345,2827.99318046408
BI107_210,Omega.4.6,2828.6598670302,3026.67489613226
BI1245_36,Omega.4.6,2904.91761469223,2847.51581516515
BI1276_1,Omega.4.6,2856.7749551169,2787.3800409976
BI244_2484,Omega.4.6,2868.00523181627,2949.34453239509
BI248_524,Omega.4.6,2912.05198713146,2900.11915470371
BI248_525,Omega.4.6,2890.11080925713,2992.14956493746
BI248_622,Omega.4.6,2811.85794785187,2926.13374853447
BI248_629,Omega.4.6,2819.62565398161,2932.55681876851
BI502_254,Omega.4.6,2655.54223562449,2851.61230380705
BI502_256,Omega.4.6,2635.89054119472,3163.84042967146
BI502_316,Omega.4.6,2909.88302934582,2896.53538880642
BI502_317,Omega.4.6,2990.12230963421,2853.72688513058
BI502_327,Omega.4.6,2880.23209587539,3059.92848598094
BI502_376,Omega.4.6,3020.81107744904,3060.58889390407
BI502_391,Omega.4.6,2987.28280316464,2952.75627914054
BI502_392,Omega.4.6,2742.08093768467,3113.90068622967
BI502_396,Omega.4.6,2902.26965396415,2792.5989584255
BI502_397,Omega.4.6,2515.89928752056,2812.63901753337
BI502_413,Omega.4.6,2733.52191437072,2858.66946874228
BI502_550,Omega.4.6,2945.3595602831,2978.36267640513
LILLY_B3D_MC_GHAC,Omega.4.6,2783.77060615226,2822.65047439067
LILLY_B3D_US_GHBZ,Omega.4.6,2941.18852400865,2880.54400719295
LILLY_H6D_MC_LVGY,Omega.4.6,2921.49547140992,2768.61325028544
LILLY_H6D_MC_LVHB,Omega.4.6,2904.37042260963,3056.77528572813
LILLY_H6D_MC_LVHG,Omega.4.6,2924.13443788019,2617.01323473762
LILLY_H6D_MC_LVHJ,Omega.4.6,2943.71344367442,2670.25246044746
LILLY_H6D_MC_LVHR,Omega.4.6,2840.64816019304,2906.36798315801
LILLY_H6D_MC_LVHS,Omega.4.6,2907.46956934157,3027.48692124358
LILLY_H6D_MC_LVID,Omega.4.6,2869.13062293892,3010.62631504462
LILLY_H9X_MC_GBCF,Omega.4.6,2892.96371286217,2945.19716007036
LILLY_H9X_MC_GBDA,Omega.4.6,3038.0162837281,2761.51571462246
LILLY_H9X_MC_GBDB,Omega.4.6,2844.22003828671,3168.73525654281
LILLY_H9X_MC_GBDC,Omega.4.6,2627.68469515956,3083.90470915194
LILLY_H9X_MC_GBDD,Omega.4.6,2986.48838743664,2935.25630785829
LILLY_H9X_MC_GBDE,Omega.4.6,2825.68157099882,2935.94513899844
LILLY_H9X_MC_GBDG,Omega.4.6,2979.09608497838,2896.27939647919
RCHNA25220,Omega.4.6,2988.02034952867,3131.29380449244
RCHWA19924,Omega.4.6,3073.55984832745,3026.52566372501
TKASYR322_305,Omega.4.6,2537.88993156923,2934.86631874013
TKASYR322_402,Omega.4.6,2949.0747522288,2974.47086977495
GSK101468_169,Omega.4.6,2988.48227553497,3113.25280239925
GSK101468_204,Omega.4.6,2988.39905686611,2865.43815102761
GSK101468_205,Omega.4.6,2886.52081261544,3018.08621088799
GSK101468_249,Omega.4.6,2761.49714426557,2955.30588832228
GSK200109,Omega.4.6,2853.27197809533,2862.75165509412
GSK200110,Omega.4.6,2948.42970822142,2923.0072054611
GSK201315,Omega.4.6,2790.6955048444,3058.62120179485
GSKAC4116135,Omega.4.6,2810.00941362534,2753.17105643584
GSKAVA102670_v02,Omega.4.6,2857.93110649306,2984.25208255153
GSKAVA102672_v02,Omega.4.6,2672.60886489628,2747.46559029322
GSKAVA105640_v02,Omega.4.6,2830.22888985208,2798.89904163047
GSKB2C112060,Omega.4.6,2868.04325645738,3179.01237198906
GSKCOR103561,Omega.4.6,2887.55673320451,2995.86655163315
GSKDB2113360_v02,Omega.4.6,3025.16021617839,2984.68662312157
GSKFFA112059,Omega.4.6,2781.75958998168,2632.92816606734
GSKFFA115285,Omega.4.6,2989.65482335762,3121.06705311859
GSKHGS1006_C1056_v05,Omega.4.6,2866.23964855912,3018.2346817241
GSKHGS1006_C1057_v03,Omega.4.6,2460.78932035237,2988.36540710147
GSKMEA115588,Omega.4.6,2877.40469115728,2800.67920650521
GSKROR104836,Omega.4.6,2957.10562455795,2938.84329664035
GAL-ALZ-302,Omega.4.6,2845.72956958142,3079.00363740091
C0168T29,Omega.4.6,2643.80919789963,2719.10348456009
Gal-Int-11_24m,Omega.4.6,2720.20113253626,2446.44741562011
Gal-Int-18_24m,Omega.4.6,2944.06593427885,2974.9709944035
C0524T05,Omega.4.6,2759.94890171114,3115.26913101044
C0524T06,Omega.4.6,2995.10549206544,2757.14600190455
C0524T09,Omega.4.6,3043.6670945995,2936.86025876498
C0524T08,Omega.4.6,2909.0739109396,3008.59975996821
C0743T08,Omega.4.6,2863.41428682159,2974.37834693502
C0524T11,Omega.4.6,2903.83098394019,2968.45921614825
C0743T09,Omega.4.6,2834.25302843813,2920.50416704167
C0524T12,Omega.4.6,2906.89430462223,2907.4133652929
DIA3009,Omega.4.6,3025.63150964959,3155.89452402276
ART3001,Omega.4.6,3054.87420639671,2967.62618144684
CNTO1275PSA3001,Omega.4.6,2553.17037641018,2924.01991285214
CNTO1275PSA3002,Omega.4.6,2481.47137665614,3140.5703878548
DIA3005,Omega.4.6,2909.82235199979,3020.80014030303
DIA3002,Omega.4.6,2737.1065638951,2677.1061251366
DIA3010,Omega.4.6,2926.604642457,2753.86936969584
DIA3006,Omega.4.6,2739.31558010957,2881.37481564326
DIA3012,Omega.4.6,2791.25522849711,2883.40066278229
DIA3015,Omega.4.6,2822.64730175179,2588.10138355442
28431754DIA3014,Omega.4.6,2982.9545664201,2919.49095522168
28431754DIA3011,Omega.4.6,2908.07690155336,2969.19606787642
BI107_210,Omega.5.6,2883.99414997039,2949.23871175191
BI1245_36,Omega.5.6,3015.98989084423,3088.36537241005
BI1276_1,Omega.5.6,2790.01180103877,2853.07422317603
BI244_2484,Omega.5.6,2991.1582399882,3080.88592067613
BI248_524,Omega.5.6,2642.31147239191,2915.77591497722
BI248_525,Omega.5.6,2820.09479868617,2863.20148779944
BI248_622,Omega.5.6,2823.00298767119,2960.08897214371
BI248_629,Omega.5.6,2953.66128572375,3031.11155587859
BI502_254,Omega.5.6,2693.46440808099,3149.13414886135
BI502_256,Omega.5.6,2775.02853807066,3100.05358589932
BI502_316,Omega.5.6,2759.91487622896,2807.41422380742
BI502_317,Omega.5.6,2533.41100843265,3078.80219958053
BI502_327,Omega.5.6,2987.88301931562,2954.08447451095
BI502_376,Omega.5.6,2832.00360154595,2788.32999508749
BI502_391,Omega.5.6,2726.55797721124,2818.71200790325
BI502_392,Omega.5.6,2908.51296499393,3071.95544947616
BI502_396,Omega.5.6,2529.06818908049,2785.59507845336
BI502_397,Omega.5.6,2829.67681286765,2836.99952654895
BI502_413,Omega.5.6,2947.32107410733,3043.53660225363
BI502_550,Omega.5.6,2958.63448053491,2803.68965879272
LILLY_B3D_MC_GHAC,Omega.5.6,2905.92661723827,2801.36503245043
LILLY_B3D_US_GHBZ,Omega.5.6,2989.13405045803,3000.0790906817
LILLY_H6D_MC_LVGY,Omega.5.6,2906.1170794434,3058.86528636396
LILLY_H6D_MC_LVHB,Omega.5.6,2991.25599708688,2605.64365049514
LILLY_H6D_MC_LVHG,Omega.5.6,2868.60663154931,2994.53275833809
LILLY_H6D_MC_LVHJ,Omega.5.6,3013.45911036537,3078.21900405989
LILLY_H6D_MC_LVHR,Omega.5.6,2868.90747665256,3040.23954212558
LILLY_H6D_MC_LVHS,Omega.5.6,2870.68443645077,2926.30413952266
LILLY_H6D_MC_LVID,Omega.5.6,2837.91371660129,2959.6782239599
LILLY_H9X_MC_GBCF,Omega.5.6,3031.53055961775,2951.42706908769
LILLY_H9X_MC_GBDA,Omega.5.6,2742.23015140874,2676.03541144699
LILLY_H9X_MC_GBDB,Omega.5.6,2941.78089140328,2879.31578242404
LILLY_H9X_MC_GBDC,Omega.5.6,2347.69298092849,2825.07349652996
LILLY_H9X_MC_GBDD,Omega.5.6,2903.96299095788,2913.28177202024
LILLY_H9X_MC_GBDE,Omega.5.6,2989.05076200673,2960.14796522513
LILLY_H9X_MC_GBDG,Omega.5.6,3071.08562738024,3094.4816695782
RCHNA25220,Omega.5.6,2545.35181547518,2774.52290434898
RCHWA19924,Omega.5.6,2964.24117695969,3181.47500650223
TKASYR322_305,Omega.5.6,2969.91741177208,3064.84583704551
TKASYR322_402,Omega.5.6,2785.35358206101,2999.02555588867
GSK101468_169,Omega.5.6,2918.10158579626,3140.06090445337
GSK101468_204,Omega.5.6,2862.47543135472,2916.50596981415
GSK101468_205,Omega.5.6,2587.5296409329,2995.55586370813
GSK101468_249,Omega.5.6,2825.00875917908,3034.19387993765
GSK200109,Omega.5.6,2838.30502262162,2691.16296950667
GSK200110,Omega.5.6,2947.65432939287,2827.48761810706
GSK201315,Omega.5.6,2781.64042299575,3053.44039642477
GSKAC4116135,Omega.5.6,2633.67224645714,2850.12789566461
GSKAVA102670_v02,Omega.5.6,2664.93561409844,3037.21747045067
GSKAVA102672_v02,Omega.5.6,2803.91500061273,2890.47057965997
GSKAVA105640_v02,Omega.5.6,3023.92793123356,3097.04289536918
GSKB2C112060,Omega.5.6,2370.08190560708,2257.29532490268
GSKCOR103561,Omega.5.6,2906.00089738697,2924.60283564215
GSKDB2113360_v02,Omega.5.6,2945.64184921748,3190.45694212875
GSKFFA112059,Omega.5.6,2977.00533379423,3067.38200124606
GSKFFA115285,Omega.5.6,2858.38940934596,2884.65661484182
GSKHGS1006_C1056_v05,Omega.5.6,2633.59459880967,3017.3403604095
GSKHGS1006_C1057_v03,Omega.5.6,2824.73560542265,2939.3628156685
GSKMEA115588,Omega.5.6,2749.79372016161,2859.10089068064
GSKROR104836,Omega.5.6,2615.30998346851,3191.46219049982
GAL-ALZ-302,Omega.5.6,2675.86082002042,3236.20014313988
C0168T29,Omega.5.6,3012.25138141901,3001.87505291789
Gal-Int-11_24m,Omega.5.6,2674.46387522974,2718.85450395414
Gal-Int-18_24m,Omega.5.6,2875.43355882845,2816.6987671031
C0524T05,Omega.5.6,2481.0024748382,2755.25191813474
C0524T06,Omega.5.6,3047.57099143718,2862.2571377787
C0524T09,Omega.5.6,2901.38506060159,2801.3268838137
C0524T08,Omega.5.6,2823.87546191876,2865.99671176938
C0743T08,Omega.5.6,2719.48829076817,2931.3115343596
C0524T11,Omega.5.6,2632.89701438747,2888.92576834726
C0743T09,Omega.5.6,2451.77658210622,2563.31087504231
C0524T12,Omega.5.6,2927.39357234211,2695.56447299018
DIA3009,Omega.5.6,2729.09903357337,2786.95146125919
ART3001,Omega.5.6,2726.00920324347,2790.3446809689
CNTO1275PSA3001,Omega.5.6,2865.95633071103,2842.0318881624
CNTO1275PSA3002,Omega.5.6,2949.46198367789,3043.50574771559
DIA3005,Omega.5.6,2897.65089970972,3052.00384042609
DIA3002,Omega.5.6,2516.77374576983,3201.7197673423
DIA3010,Omega.5.6,2946.94772604805,2934.09871878015
DIA3006,Omega.5.6,2855.0046578611,2889.0579704683
DIA3012,Omega.5.6,2686.85645256375,2736.85480226336
DIA3015,Omega.5.6,2484.85456349596,2408.55693177512
28431754DIA3014,Omega.5.6,2869.72024251364,2628.39628771806
28431754DIA3011,Omega.5.6,2697.03615901435,2988.88449653034
BI107_210,Omega.6.6,NA,2907.64532037643
BI1245_36,Omega.6.6,2673.34993788022,3013.24009917383
BI1276_1,Omega.6.6,2810.50978010679,2671.99513918938
BI244_2484,Omega.6.6,NA,2945.48870247496
BI248_524,Omega.6.6,NA,2854.53551080918
BI248_525,Omega.6.6,NA,2837.9608162239
BI248_622,Omega.6.6,NA,3100.47056346604
BI248_629,Omega.6.6,NA,2961.18655882754
BI502_254,Omega.6.6,NA,2901.78116194547
BI502_256,Omega.6.6,3072.39173470923,2912.90890591344
BI502_316,Omega.6.6,2881.64878870716,3125.04461102293
BI502_317,Omega.6.6,3029.63533726328,2979.3475161473
BI502_327,Omega.6.6,2863.58069919076,2953.37563472195
BI502_376,Omega.6.6,NA,3124.86722820218
BI502_391,Omega.6.6,NA,2794.00402819007
BI502_392,Omega.6.6,NA,3048.10636588244
BI502_396,Omega.6.6,NA,2878.59703697367
BI502_397,Omega.6.6,NA,3058.14192971109
BI502_413,Omega.6.6,NA,3163.21282310734
BI502_550,Omega.6.6,NA,2735.20442969572
LILLY_B3D_MC_GHAC,Omega.6.6,NA,3034.0913221812
LILLY_B3D_US_GHBZ,Omega.6.6,NA,3018.55298108442
LILLY_H6D_MC_LVGY,Omega.6.6,2775.20725029806,3003.98797836544
LILLY_H6D_MC_LVHB,Omega.6.6,3088.882015508,3041.94840374206
LILLY_H6D_MC_LVHG,Omega.6.6,NA,3114.8657276096
LILLY_H6D_MC_LVHJ,Omega.6.6,2744.85207612553,2811.56734402519
LILLY_H6D_MC_LVHR,Omega.6.6,NA,2983.71462384419
LILLY_H6D_MC_LVHS,Omega.6.6,NA,2637.6619579033
LILLY_H6D_MC_LVID,Omega.6.6,2816.76266333844,2845.37920159051
LILLY_H9X_MC_GBCF,Omega.6.6,NA,3021.95667874285
LILLY_H9X_MC_GBDA,Omega.6.6,NA,3024.62400818146
LILLY_H9X_MC_GBDB,Omega.6.6,NA,3072.63811630382
LILLY_H9X_MC_GBDC,Omega.6.6,NA,3009.01870214461
LILLY_H9X_MC_GBDD,Omega.6.6,NA,3124.42857862071
LILLY_H9X_MC_GBDE,Omega.6.6,NA,3006.70160585064
LILLY_H9X_MC_GBDG,Omega.6.6,2909.92188792332,2913.38474565717
RCHNA25220,Omega.6.6,NA,3072.51222079905
RCHWA19924,Omega.6.6,NA,3151.11247747803
TKASYR322_305,Omega.6.6,NA,2951.49449675874
TKASYR322_402,Omega.6.6,NA,3098.81009714596
GSK101468_169,Omega.6.6,2979.18324048171,2725.97929505916
GSK101468_204,Omega.6.6,NA,3039.3835190733
GSK101468_205,Omega.6.6,NA,3047.79813565656
GSK101468_249,Omega.6.6,NA,3020.52238490739
GSK200109,Omega.6.6,NA,2961.67507233006
GSK200110,Omega.6.6,NA,2874.84660575305
GSK201315,Omega.6.6,NA,2785.7399165951
GSKAC4116135,Omega.6.6,NA,3051.45534089046
GSKAVA102670_v02,Omega.6.6,2975.78217312947,2894.95091965979
GSKAVA102672_v02,Omega.6.6,2960.79498848017,3097.72993898238
GSKAVA105640_v02,Omega.6.6,2828.14250577554,2884.18566609134
GSKB2C112060,Omega.6.6,2951.83980639476,3069.74744757736
GSKCOR103561,Omega.6.6,3018.60148504318,3128.87714556593
GSKDB2113360_v02,Omega.6.6,NA,2836.69299366099
GSKFFA112059,Omega.6.6,2803.7979757498,2984.99439840208
GSKFFA115285,Omega.6.6,2861.60246657351,2859.51200786438
GSKHGS1006_C1056_v05,Omega.6.6,NA,2720.03476550194
GSKHGS1006_C1057_v03,Omega.6.6,NA,3015.94268470141
GSKMEA115588,Omega.6.6,2795.79521917641,2985.26772878212
GSKROR104836,Omega.6.6,2919.60000923199,3110.14293204844
GAL-ALZ-302,Omega.6.6,NA,NA
C0168T29,Omega.6.6,NA,NA
Gal-Int-11_24m,Omega.6.6,NA,NA
Gal-Int-18_24m,Omega.6.6,NA,NA
