decision,route,selected_code,str
choose_one,NA,L01,methotrexat
choose_one,NA,L01,méthotrexate
choose_one,NA,L01,methotrexate (substance)
choose_one,NA,L01,methotrexate [chemical/ingredient]
choose_one,NA,L01,methotrexate in oral dosage form
choose_one,NA,L01,methotrexate in parenteral dosage form
choose_one,NA,L01,methotrexatum
choose_one,NA,L01,metotrexato
choose_one,NA,L01,mtx
choose_one,NA,L01,mtx - methotrexate
choose_one,NA,L01,"n-[4-[[(2,4-diamino-6-pteridinyl)methyl]methylamino]benzoyl]-l-glutamic acid"
choose_one,NA,L01,otrexup
choose_one,NA,L01,product containing methotrexate
choose_one,NA,L01,product containing methotrexate (medicinal product)
choose_one,NA,L01,product containing methotrexate in oral dosage form
choose_one,NA,L01,product containing methotrexate in parenteral dosage form
choose_one,NA,L01,rasuvo
choose_one,NA,L01,rheumatrex
choose_one,NA,L01,trexall
choose_one,NA,L01,xatmep
choose_one,NA,L01,zlatal
choose_one,NA,L01,nordimet
choose_one,NA,L01,metoject
choose_one,NA,L01,ebetrex
choose_one,NA,A02,arthrotec
choose_one,NA,A02,cytotec
choose_one,NA,A02,misoprostol (substance)
choose_one,NA,A02,misoprostol [chemical/ingredient]
choose_one,NA,A02,misoprostol in oral dosage form
choose_one,NA,A02,misoprostolum
choose_one,NA,A02,product containing misoprostol
choose_one,NA,A02,product containing misoprostol (medicinal product)
choose_one,NA,A02,product containing misoprostol in oral dosage form
choose_one,NA,A02,"prost-13-en-1-oic acid, 11,16-dihydroxy-16-methyl-9-oxo-, methyl ester, (11alpha,13e)-"
choose_one,NA,A02,topogyne
choose_one,NA,A02,mysodelle
choose_one,NA,M01,"1-phenyl-4-n-butyl-3,5-dioxopyrazolidine"
choose_one,NA,M01,monophenylbutazone
choose_one,NA,G04,acetoxythymoxamine
choose_one,NA,G04,moxisylyte (substance)
choose_one,NA,G04,moxisylyte [chemical/ingredient]
choose_one,NA,G04,opilon
choose_one,NA,G04,"phenol, 4-(2-(dimethylamino)ethoxy)-2-methyl-5-(1-methylethyl)-, acetate (ester)"
choose_one,NA,G04,product containing moxisylyte
choose_one,NA,G04,product containing moxisylyte (medicinal product)
choose_one,NA,G04,thymoxamine
choose_one,NA,G04,thymoxyalcylamine
choose_one,NA,G04,moxisylyte hcl
choose_one,NA,M01,(+)-(s)-6-methoxy-α-methyl-2-naphthaleneacetic acid
choose_one,NA,M01,(+)-(s)-naproxen
choose_one,NA,M01,(+)-2-(6-methoxy-2-naphthyl)propionic acid
choose_one,NA,M01,(+)-2-(methoxy-2-naphthyl)-propionic acid
choose_one,NA,M01,(+)-2-(methoxy-2-naphthyl)-propionsäure
choose_one,NA,M01,(+)-naproxen
choose_one,NA,M01,(s)-(+)-2-(6-methoxy-2-naphthyl)propionic acid
choose_one,NA,M01,(s)-(+)-naproxen
choose_one,NA,M01,(s)-2-(6-methoxy-2-naphthyl)propanoic acid
choose_one,NA,M01,(s)-2-(6-methoxy-2-naphthyl)propionic acid
choose_one,NA,M01,(s)-6-methoxy-alpha-methyl-2-naphthaleneacetic acid
choose_one,NA,M01,(s)-naproxen
choose_one,NA,M01,"2-naphthaleneacetic acid, 6-methoxy-alpha-methyl-, (s)-"
choose_one,NA,M01,aflaxen
choose_one,NA,M01,aleve
choose_one,NA,M01,aleve-d
choose_one,NA,M01,aleve pm
choose_one,NA,M01,aleve sinus & headache
choose_one,NA,M01,anaprox
choose_one,NA,M01,arthrosin 250
choose_one,NA,M01,arthrosin 500
choose_one,NA,M01,arthroxen
choose_one,NA,M01,ec-naprosyn
choose_one,NA,M01,laraflex
choose_one,NA,M01,menstridol
choose_one,NA,M01,methoxypropiocin
choose_one,NA,M01,midol extended relief
choose_one,NA,M01,mnpa
choose_one,NA,M01,naprelan
choose_one,NA,M01,naprosin
choose_one,NA,M01,naprosyn
choose_one,NA,M01,naprosyn ec
choose_one,NA,M01,naprosyn sr
choose_one,NA,M01,naproxen (substance)
choose_one,NA,M01,naproxen [chemical/ingredient]
choose_one,NA,M01,naproxène
choose_one,NA,M01,naproxeno
choose_one,NA,M01,naproxenum
choose_one,NA,M01,nycopren
choose_one,NA,M01,pranoxen continus
choose_one,NA,M01,product containing naproxen
choose_one,NA,M01,product containing naproxen (medicinal product)
choose_one,NA,M01,prosaid
choose_one,NA,M01,rheuflex
choose_one,NA,M01,rimoxyn
choose_one,NA,M01,sudafed sinus & pain
choose_one,NA,M01,sudafed sinus & pain 12 hour
choose_one,NA,M01,synflex
choose_one,NA,M01,timpron
choose_one,NA,M01,timpron 250 ec
choose_one,NA,M01,timpron 500 ec
choose_one,NA,M01,treximet
choose_one,NA,M01,valrox
choose_one,NA,M01,vimovo
choose_one,NA,M01,wal-proxen
choose_one,NA,M01,naproxen sod
choose_one,NA,M01,naproxen/misoprost
choose_one,NA,M01,naproxen/esomeprazole
choose_one,NA,M01,naprosyn s/r
choose_one,NA,M01,arthrosin
choose_one,NA,M01,napratec op
choose_one,NA,M01,feminax ultra
choose_one,NA,M01,f/r period pain reliever
choose_one,NA,M01,stirlescent
choose_one,NA,C04,3-carboxypyridine
choose_one,NA,C04,3-pyridinecarboxylic acid
choose_one,NA,C04,3-pyridylcarboxylic acid
choose_one,NA,C04,3 pyridinecarboxylic acid
choose_one,NA,C04,acide nicotinique
choose_one,NA,C04,acido nicotinico
choose_one,NA,C04,acidum nicotinicum
choose_one,NA,C04,advicor
choose_one,NA,C04,anti-pellagra vitamin
choose_one,NA,C04,antipellagra factor
choose_one,NA,C04,b-3-50
choose_one,NA,C04,b3-500-gr
choose_one,NA,C04,beta-pyridinecarboxylic acid
choose_one,NA,C04,concept ob
choose_one,NA,C04,endur-acin
choose_one,NA,C04,endur-amide
choose_one,NA,C04,endur-thine
choose_one,NA,C04,folivan-f
choose_one,NA,C04,folivane-f
choose_one,NA,C04,irospan tablet
choose_one,NA,C04,m-pyridinecarboxylic acid
choose_one,NA,C04,mvc-fluoride
choose_one,NA,C04,nephrocaps
choose_one,NA,C04,nephrocaps qt
choose_one,NA,C04,niacin
choose_one,NA,C04,niacin [chemical/ingredient]
choose_one,NA,C04,"niacin oral tablet, extended release"
choose_one,NA,C04,niacin preparation
choose_one,NA,C04,niacor
choose_one,NA,C04,niacor b3
choose_one,NA,C04,niaspan
choose_one,NA,C04,nico-400
choose_one,NA,C04,nico 400
choose_one,NA,C04,nico400
choose_one,NA,C04,nicobid tempules
choose_one,NA,C04,nicolar
choose_one,NA,C04,nicotinex
choose_one,NA,C04,nicotinic acid (substance)
choose_one,NA,C04,nikotinsaeure
choose_one,NA,C04,p.p. factor
choose_one,NA,C04,pellagra preventive factor
choose_one,NA,C04,poly-vi-sol
choose_one,NA,C04,poly-vi-sol with iron
choose_one,NA,C04,pp factor
choose_one,NA,C04,product containing nicotinic acid
choose_one,NA,C04,product containing nicotinic acid (medicinal product)
choose_one,NA,C04,pyridine-beta-carboxylic acid
choose_one,NA,C04,pyridine-β-carboxylic acid
choose_one,NA,C04,simcor
choose_one,NA,C04,slo-niacin
choose_one,NA,C04,β-pyridinecarboxylic acid
choose_one,NA,C04,vitafol-one
choose_one,NA,C04,vitamin b3
choose_one,NA,C04,3-hydroxymethylpyridine
choose_one,NA,C04,3-pyridinemethanol
choose_one,NA,C04,3 hydroxymethylpyridine
choose_one,NA,C04,"alcohol, nicotinic"
choose_one,NA,C04,"alcohol, nicotinyl"
choose_one,NA,C04,beta-pyridylcarbinol
choose_one,NA,C04,beta pyridyl carbinol
choose_one,NA,C04,beta pyridyl carbinol (substance)
choose_one,NA,C04,beta pyridylcarbinol
choose_one,NA,C04,nicotinic alcohol
choose_one,NA,C04,nicotinyl alcohol (product)
choose_one,NA,C04,nicotinyl alcohol (substance)
choose_one,NA,C04,nicotinyl alcohol [chemical/ingredient]
choose_one,NA,C04,pyridine-3-methanol
choose_one,NA,C04,pyridine 3 methanol
choose_one,NA,C04,pyridylcarbinol
choose_one,NA,M01,"3-pyridinecarboxylic acid, 2-((3-(trifluoromethyl)phenyl)amino)-"
choose_one,NA,M01,"acid, niflumic"
choose_one,NA,M01,acide niflumique
choose_one,NA,M01,acido niflumico
choose_one,NA,M01,acidum niflumicum
choose_one,NA,M01,nfa
choose_one,NA,M01,niflumic acid [chemical/ingredient]
choose_one,NA,M01,4-nitro-2-phenoxymethanesulfonanilide
choose_one,NA,M01,"methanesulfonamide, n-(4-nitro-2-phenoxyphenyl)-"
choose_one,NA,M01,nimesulide (product)
choose_one,NA,M01,nimesulide (substance)
choose_one,NA,M01,r-805
choose_one,NA,M01,r 805
choose_one,NA,M01,1-acetyl-4-hydroxy-l- proline
choose_one,NA,M01,n-acetyl-4-hydroxyproline
choose_one,NA,M01,n-acetylhydroxyproline
choose_one,NA,M01,"3,5-pyrazolidinedione, 4-butyl-1-(4-hydroxyphenyl)-2-phenyl-"
choose_one,NA,M01,hydroxyphenylbutazone
choose_one,NA,M01,oxifenbutazona
choose_one,NA,M01,oxiphenbutazone
choose_one,NA,M01,oxyphenbutazone (product)
choose_one,NA,M01,oxyphenbutazone (substance)
choose_one,NA,M01,oxyphenbutazone [chemical/ingredient]
choose_one,NA,M01,oxyphenbutazonum
choose_one,NA,M01,oxyphenylbutazone
choose_one,NA,M01,tanderil
choose_one,NA,A03,"isoquinoline, 1-((3,4-dimethoxyphenyl)methyl)-6,7-dimethoxy-"
choose_one,NA,A03,papacon
choose_one,NA,A03,papaverine (substance)
choose_one,NA,A03,papaverine [chemical/ingredient]
choose_one,NA,A03,papaverine in oral dosage form
choose_one,NA,A03,papaverine injection
choose_one,NA,A03,para-time s. r.
choose_one,NA,A03,pavabid plateau
choose_one,NA,A03,pavacot
choose_one,NA,A03,pavagen
choose_one,NA,A03,product containing papaverine
choose_one,NA,A03,product containing papaverine (medicinal product)
choose_one,NA,A03,product containing papaverine in oral dosage form
choose_one,NA,A03,papaver hcl
choose_one,NA,G04,pentosan polysulfate sodium (substance)
choose_one,NA,G04,pentosan polysulphate sodium
choose_one,NA,G04,pentosan polysulphate sodium [chemical/ingredient]
choose_one,NA,G04,"polysulfate sodium, pentosan"
choose_one,NA,G04,"polysulphate sodium, pentosan"
choose_one,NA,G04,product containing pentosan polysulfate sodium
choose_one,NA,G04,product containing pentosan polysulfate sodium (medicinal product)
choose_one,NA,G04,"sodium, pentosan polysulfate"
choose_one,NA,G04,"sodium, pentosan polysulphate"
choose_one,NA,C04,2-(n-(m-hydroxyphenyl)-p-toluidinomethyl)imidazoline
choose_one,NA,C04,fentolamin
choose_one,NA,C04,fentolamina
choose_one,NA,C04,oraverse
choose_one,NA,C04,"phenol, 3-(((4,5-dihydro-1h-imidazol-2-yl)methyl)(4-methylphenyl)amino)-"
choose_one,NA,C04,phentolamin
choose_one,NA,C04,phentolamine (substance)
choose_one,NA,C04,phentolamine [chemical/ingredient]
choose_one,NA,C04,phentolaminum
choose_one,NA,C04,product containing phentolamine
choose_one,NA,C04,product containing phentolamine (medicinal product)
choose_one,NA,C04,phentolam mesil
choose_one,NA,C04,rogitine
choose_one,NA,C04,phentolamine/aviptadil
choose_one,NA,C04,invicorp
choose_one,NA,C04,invicorp-
choose_one,NA,M01,"3,5-dioxo-1,2-diphenyl-4-n-butylpyrazolidine"
choose_one,NA,M01,"3,5-pyrazolidinedione, 4-butyl-1,2-diphenyl-"
choose_one,NA,M01,"4-butyl-1,2-diphenyl-pyrazolidine-3,5-dione"
choose_one,NA,M01,"4-n-butyl-1,2-diphenyl-3,5-pyrazolidinedione"
choose_one,NA,M01,butacote
choose_one,NA,M01,butasone
choose_one,NA,M01,butatron
choose_one,NA,M01,butazolidin
choose_one,NA,M01,butazone
choose_one,NA,M01,cotylbutazone
choose_one,NA,M01,diphenylbutazone
choose_one,NA,M01,equi-bute
choose_one,NA,M01,equi-phar
choose_one,NA,M01,equizone
choose_one,NA,M01,fenilbutazona
choose_one,NA,M01,phenbutazone
choose_one,NA,M01,phenylbutazon
choose_one,NA,M01,phenylbutazone (substance)
choose_one,NA,M01,phenylbutazone [chemical/ingredient]
choose_one,NA,M01,phenylbutazonum
choose_one,NA,M01,phenylbute
choose_one,NA,M01,pributazone
choose_one,NA,M01,product containing phenylbutazone
choose_one,NA,M01,product containing phenylbutazone (medicinal product)
choose_one,NA,M01,vetribute
choose_one,NA,S01,eserine sulfate ophthalmic
choose_one,NA,S01,physostigmine (substance)
choose_one,NA,S01,physostigmine [chemical/ingredient]
choose_one,NA,S01,product containing physostigmine
choose_one,NA,S01,product containing physostigmine (medicinal product)
choose_one,NA,S01,"pyrrolo(2,3-b)indol-5-ol, 1,2,3,3a,8,8a-hexahydro-1,3a,8-trimethyl-, methylcarbamate (ester), (3as-cis)-"
choose_one,NA,S01,(3s-cis)-3-ethyldihydro-4-[(1-methyl-1h-imidazol-5-yl)methyl]-2(3h)-furanone
choose_one,NA,S01,"(3s,4r)-3-ethyldihydro-4-((1-methyl-1h-imidazol-5-yl)methyl)-2(3h)-furanone"
choose_one,NA,S01,"2(3h)-furanone, 3-ethyldihydro-4-((1-methyl-1h-imidazol-5-yl)methyl)-, (3s-cis)-"
choose_one,NA,S01,adsorbocarpine
choose_one,NA,S01,akarpine
choose_one,NA,S01,e-pilo-1
choose_one,NA,S01,e-pilo-2
choose_one,NA,S01,e-pilo-4
choose_one,NA,S01,e-pilo-6
choose_one,NA,S01,epinephrine-pilocarpine ophthalmic
choose_one,NA,S01,isopto carpine
choose_one,NA,S01,isoptocarpine
choose_one,NA,S01,minims pilocarpine nitrate
choose_one,NA,S01,ocu-carpine
choose_one,NA,S01,p1e1
choose_one,NA,S01,p2e1
choose_one,NA,S01,p3e1
choose_one,NA,S01,p4e1
choose_one,NA,S01,p6e1
choose_one,NA,S01,pilagan
choose_one,NA,S01,pilocar
choose_one,NA,S01,pilocarpine (substance)
choose_one,NA,S01,pilocarpine [chemical/ingredient]
choose_one,NA,S01,pilogel
choose_one,NA,S01,pilokair
choose_one,NA,S01,pilopine
choose_one,NA,S01,piloptic
choose_one,NA,S01,pilostat
choose_one,NA,S01,product containing pilocarpine
choose_one,NA,S01,product containing pilocarpine (medicinal product)
choose_one,NA,S01,salagen
choose_one,NA,S01,sno pilo
choose_one,NA,S01,piloc hcl
choose_one,NA,S01,piloc nit
choose_one,NA,S01,minims
choose_one,NA,M01,"2h-1,2-benzothiazine-3-carboxamide, 4-hydroxy-2-methyl-n-2-pyridinyl-, 1,1-dioxide"
choose_one,NA,M01,"4-hydroxy-2-methyl-n-(2-pyridyl)-2h-1,2-benzothiazin-3-caboxyamid-1,1-dioxid"
choose_one,NA,M01,brexidol
choose_one,NA,M01,feldene
choose_one,NA,M01,feldene melt
choose_one,NA,M01,feldene p
choose_one,NA,M01,feldene sports
choose_one,NA,M01,flamatrol
choose_one,NA,M01,larapam
choose_one,NA,M01,piroflam
choose_one,NA,M01,piroxicam (substance)
choose_one,NA,M01,piroxicam [chemical/ingredient]
choose_one,NA,M01,piroxicamum
choose_one,NA,M01,pirozip
choose_one,NA,M01,product containing piroxicam
choose_one,NA,M01,product containing piroxicam (medicinal product)
choose_one,NA,M01,pyroxycam
choose_one,NA,L04,"15,19-epoxy-3h-pyrido(2,1-c)(1,4)oxaazacyclotricosine-1,7,20,21(4h,23h)-tetrone, 5,6,8,11,12,13,14,15,16,17,18,19,24,25,26,26a-hexadecahydro-5,19-dihydroxy-3-(2-(4-hydroxy-3-methoxycyclohexyl)-1-methylethenyl)-14,16-dimethoxy-4,10,12,18-tetramethyl-8-(2-p"
choose_one,NA,L04,"15,19-epoxy-3h-pyrido(2,1-c)(1,4)oxaazacyclotricosine-1,7,20,21(4h,23h)-tetrone, 5,6,8,11,12,13,14,15,16,17,18,19,24,25,26,26a-hexadecahydro-5,19-dihydroxy-3-(2-(4-hydroxy-3-methoxycyclohexyl)-1-methylethenyl)-14,16-dimethoxy-4,10,12,18-tetramethyl-8-(2-propenyl)-, monohydrate, (3s-(3r*(e(1s*,3s*,4s*)),4s*,5r*,8s*,9e,12r*,14r*,15s*,16r*,18s*,19s*,26ar*))-"
choose_one,NA,L04,astagraf
choose_one,NA,L04,envarsus
choose_one,NA,L04,envarsus xr
choose_one,NA,L04,hecoria
choose_one,NA,L04,product containing tacrolimus
choose_one,NA,L04,product containing tacrolimus (medicinal product)
choose_one,NA,L04,product containing tacrolimus in oral dosage form
choose_one,NA,L04,product containing tacrolimus in topical dosage form
choose_one,NA,L04,prograf
choose_one,NA,L04,prograft
choose_one,NA,L04,protopic
choose_one,NA,L04,tacrolimus (substance)
choose_one,NA,L04,tacrolimus [chemical/ingredient]
choose_one,NA,L04,tacrolimus in oral dosage form
choose_one,NA,L04,tacrolimus in topical dosage form
choose_one,NA,L04,tacrolimus topical
choose_one,NA,L04,"tacrolimus, topical"
choose_one,NA,L04,advagraf
choose_one,NA,L04,modigraf
choose_one,NA,L04,adoport
choose_one,NA,L04,vivadex
choose_one,NA,L04,tacni
choose_one,NA,L04,capexion
choose_one,NA,L04,perixis
choose_one,NA,N05,(+-)-thiopental
choose_one,NA,N05,2-thio-5-ethyl-5-sec-pentylbarbituric acid
choose_one,NA,N05,"4,6(1h,5h)-pyrimidinedione, 5-ethyldihydro-5-(1-methylbutyl)-2-thioxo-"
choose_one,NA,N05,"5-ethyl-5-(1-methyl-butyl)-2-thioxo-dihydro-pyrimidine-4,6-dione"
choose_one,NA,N05,intraval sodium
choose_one,NA,N05,penthiobarbital
choose_one,NA,N05,pentothal
choose_one,NA,N05,pentothal sodico
choose_one,NA,N05,pentothiobarbital
choose_one,NA,N05,product containing thiopental
choose_one,NA,N05,product containing thiopental (medicinal product)
choose_one,NA,N05,thiomebumal
choose_one,NA,N05,thiomebumalum
choose_one,NA,N05,thiopental (substance)
choose_one,NA,N05,thiopental [chemical/ingredient]
choose_one,NA,N05,thiopentobarbital
choose_one,NA,N05,thiopentobarbitone
choose_one,NA,N05,thiopentobarbituric acid
choose_one,NA,N05,thiopentone
choose_one,NA,N05,tiopentale
choose_one,NA,N05,thiopental sod
choose_one,NA,S01,"(s)-1-((1,1-dimethylethyl)amino)-3-((4-(4-morpholinyl)-1,2,5-thiadazol-3-yl)oxy)-2-propanol"
choose_one,NA,S01,"(s)-1-(tert-butylamino)-3-[(4-morpholin-4-yl-1,2,5-thiadiazol-3-yl)oxy]propan-2-ol"
choose_one,NA,S01,"2-propanol, 1-((1,1-dimethylethyl)amino)-3-((4-(4-morpholinyl)-1,2,5-thiadiazol-3-yl)oxy)-, (s)-"
choose_one,NA,S01,betim
choose_one,NA,S01,betimol
choose_one,NA,S01,blocadren
choose_one,NA,S01,cosopt
choose_one,NA,S01,cosopt pf
choose_one,NA,S01,glau-opt
choose_one,NA,S01,glaucol
choose_one,NA,S01,istalol
choose_one,NA,S01,product containing timolol
choose_one,NA,S01,product containing timolol (medicinal product)
choose_one,NA,S01,product containing timolol in oral dosage form
choose_one,NA,S01,timolide
choose_one,NA,S01,timolol (substance)
choose_one,NA,S01,timolol [chemical/ingredient]
choose_one,NA,S01,timolol in oral dosage form
choose_one,NA,S01,timolol ophthalmic
choose_one,NA,S01,"timolol, ophthalmic"
choose_one,NA,S01,timololo
choose_one,NA,S01,timololum
choose_one,NA,S01,timoptic
choose_one,NA,S01,timoptol
choose_one,NA,S01,timoptol la
choose_one,NA,S01,timoptol-la
choose_one,NA,S01,nyogel
choose_one,NA,S01,tiopex
choose_one,NA,H03,"3',3,5-triiodothyroacetic acid"
choose_one,NA,H03,"3,3',5-triiodothyroacetic acid"
choose_one,NA,H03,"3,5,3'-triiodothyroacetic acid"
choose_one,NA,H03,"3,5,3' triiodothyroacetic acid"
choose_one,NA,H03,"4-(4-hydroxy-3-iodophenoxy)-3,5-diiodobenzeneacetic acid"
choose_one,NA,H03,tiratricol (substance)
choose_one,NA,H03,tiratricolum
choose_one,NA,H03,triac
choose_one,NA,H03,triiodothyroacetic acid
choose_one,NA,H03,triiodothyroacetic acid (substance)
choose_one,NA,A07,tixocortol [chemical/ingredient]
choose_one,NA,A10,1-butyl-3-(p-methylphenylsulfonyl)urea
choose_one,NA,A10,1-butyl-3-(p-tolylsulfonyl)urea
choose_one,NA,A10,1-butyl-3-tosylurea
choose_one,NA,A10,1-p-toluenesulfonyl-3-butylurea
choose_one,NA,A10,3-(p-tolyl-4-sulfonyl)-1-butylurea
choose_one,NA,A10,"benzenesulfonamide, n-((butylamino)carbonyl)-4-methyl-"
choose_one,NA,A10,n-(4-methylbenzenesulfonyl)-n'-butylurea
choose_one,NA,A10,n-(4-methylphenylsulfonyl)-n'-butylurea
choose_one,NA,A10,n-(p-methylbenzenesulfonyl)-n'-butylurea
choose_one,NA,A10,n-(sulfonyl-p-methylbenzene)-n'-n-butylurea
choose_one,NA,A10,n-butyl-n'-(4-methylphenylsulfonyl)urea
choose_one,NA,A10,n-butyl-n'-(p-tolylsulfonyl)urea
choose_one,NA,A10,n-butyl-n'-p-toluenesulfonylurea
choose_one,NA,A10,n-n-butyl-n'-tosylurea
choose_one,NA,A10,orinase
choose_one,NA,A10,orinase (tn)
choose_one,NA,A10,orinase diagnostic
choose_one,NA,A10,product containing tolbutamide
choose_one,NA,A10,product containing tolbutamide (medicinal product)
choose_one,NA,A10,tol-tab
choose_one,NA,A10,tolbutamida
choose_one,NA,A10,tolbutamide (substance)
choose_one,NA,A10,tolbutamide [chemical/ingredient]
choose_one,NA,A10,tolbutamidum
choose_one,NA,A10,tolylsulfonylbutylurea
choose_one,NA,M01,1-methyl-5-(4-methylbenzoyl)-pyrrole-2-acetic acid
choose_one,NA,M01,1-methyl-5-p-toluoylpyrrole-2-acetic acid
choose_one,NA,M01,"1h-pyrrole-2-acetic acid, 1-methyl-5-(4-methylbenzoyl)-"
choose_one,NA,M01,5-(p-toluoyl)-1-methylpyrrole-2-acetic acid
choose_one,NA,M01,product containing tolmetin
choose_one,NA,M01,product containing tolmetin (medicinal product)
choose_one,NA,M01,tolectin
choose_one,NA,M01,tolectin 600
choose_one,NA,M01,tolectin ds
choose_one,NA,M01,tolmetin (substance)
choose_one,NA,M01,tolmetin [chemical/ingredient]
choose_one,NA,M01,tolmetina
choose_one,NA,M01,tolmétine
choose_one,NA,M01,tolmetino
choose_one,NA,M01,tolmetinum
drop,NA,NA,acetarsone
drop,NA,NA,acetarsone (substance)
drop,NA,NA,product containing acetarsol
drop,NA,NA,product containing acetarsol (medicinal product)
drop,NA,NA,1/2 halfprin
drop,NA,NA,2-(acetyloxy)benzoic acid
drop,NA,NA,2-acetoxybenzenecarboxylic acid
drop,NA,NA,2-acetoxybenzoic acid
drop,NA,NA,acetaminophen/aspirin/caffeine/calcium gluconate oral tablet
drop,NA,NA,acetaminophen/aspirin/caffeine/codeine/salicylamide oral tablet
drop,NA,NA,acetaminophen/aspirin/caffeine/salicylamide oral tablet
drop,NA,NA,acetylsalicylsäure
drop,NA,NA,"acid, acetylsalicylic"
drop,NA,NA,acide 2-(acétyloxy)benzoïque
drop,NA,NA,acide acétylsalicylique
drop,NA,NA,ácido acetilsalicílico
drop,NA,NA,acidum acetylsalicylicum
drop,NA,NA,acuprin 81
